Model: word2vec_200_5_1_40.model, Average Distance: 0.6297, Params: {'embedding_size': 200, 'window_size': 5, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_200_10_0_5.model, Average Distance: 0.5672, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_200_10_0_10.model, Average Distance: 0.5895, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_200_10_0_15.model, Average Distance: 0.5980, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_200_10_0_30.model, Average Distance: 0.6150, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_200_10_0_40.model, Average Distance: 0.6225, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_200_10_1_5.model, Average Distance: 0.5156, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_200_10_1_10.model, Average Distance: 0.5685, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_200_10_1_15.model, Average Distance: 0.5945, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_200_10_1_30.model, Average Distance: 0.6197, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_200_10_1_40.model, Average Distance: 0.6258, Params: {'embedding_size': 200, 'window_size': 10, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_300_2_0_5.model, Average Distance: 0.5514, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_300_2_0_10.model, Average Distance: 0.6042, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_300_2_0_15.model, Average Distance: 0.6393, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_300_2_0_30.model, Average Distance: 0.6760, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_300_2_0_40.model, Average Distance: 0.6850, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_300_2_1_5.model, Average Distance: 0.5350, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_300_2_1_10.model, Average Distance: 0.6216, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_300_2_1_15.model, Average Distance: 0.6625, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_300_2_1_30.model, Average Distance: 0.7023, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_300_2_1_40.model, Average Distance: 0.7123, Params: {'embedding_size': 300, 'window_size': 2, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_300_3_0_5.model, Average Distance: 0.5542, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_300_3_0_10.model, Average Distance: 0.5993, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_300_3_0_15.model, Average Distance: 0.6268, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_300_3_0_30.model, Average Distance: 0.6610, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_300_3_0_40.model, Average Distance: 0.6689, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_300_3_1_5.model, Average Distance: 0.5424, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_300_3_1_10.model, Average Distance: 0.6208, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_300_3_1_15.model, Average Distance: 0.6542, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_300_3_1_30.model, Average Distance: 0.6955, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_300_3_1_40.model, Average Distance: 0.7045, Params: {'embedding_size': 300, 'window_size': 3, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_300_4_0_5.model, Average Distance: 0.5592, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_300_4_0_10.model, Average Distance: 0.5990, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_300_4_0_15.model, Average Distance: 0.6227, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_300_4_0_30.model, Average Distance: 0.6542, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_300_4_0_40.model, Average Distance: 0.6630, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_300_4_1_5.model, Average Distance: 0.5470, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_300_4_1_10.model, Average Distance: 0.6197, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_300_4_1_15.model, Average Distance: 0.6547, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_300_4_1_30.model, Average Distance: 0.6919, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_300_4_1_40.model, Average Distance: 0.7029, Params: {'embedding_size': 300, 'window_size': 4, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_300_5_0_5.model, Average Distance: 0.5614, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_300_5_0_10.model, Average Distance: 0.5993, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_300_5_0_15.model, Average Distance: 0.6230, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_300_5_0_30.model, Average Distance: 0.6542, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_300_5_0_40.model, Average Distance: 0.6623, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_300_5_1_5.model, Average Distance: 0.5522, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_300_5_1_10.model, Average Distance: 0.6228, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_300_5_1_15.model, Average Distance: 0.6556, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_300_5_1_30.model, Average Distance: 0.6905, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_300_5_1_40.model, Average Distance: 0.6990, Params: {'embedding_size': 300, 'window_size': 5, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_300_10_0_5.model, Average Distance: 0.5704, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_300_10_0_10.model, Average Distance: 0.6081, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_300_10_0_15.model, Average Distance: 0.6325, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_300_10_0_30.model, Average Distance: 0.6646, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_300_10_0_40.model, Average Distance: 0.6743, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_300_10_1_5.model, Average Distance: 0.5710, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_300_10_1_10.model, Average Distance: 0.6334, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_300_10_1_15.model, Average Distance: 0.6635, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_300_10_1_30.model, Average Distance: 0.6906, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_300_10_1_40.model, Average Distance: 0.6941, Params: {'embedding_size': 300, 'window_size': 10, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_500_2_0_5.model, Average Distance: 0.5515, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_500_2_0_10.model, Average Distance: 0.6154, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_500_2_0_15.model, Average Distance: 0.6623, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_500_2_0_30.model, Average Distance: 0.7285, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_500_2_0_40.model, Average Distance: 0.7424, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_500_2_1_5.model, Average Distance: 0.5470, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_500_2_1_10.model, Average Distance: 0.6732, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_500_2_1_15.model, Average Distance: 0.7262, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_500_2_1_30.model, Average Distance: 0.7745, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_500_2_1_40.model, Average Distance: 0.7840, Params: {'embedding_size': 500, 'window_size': 2, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_500_3_0_5.model, Average Distance: 0.5552, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_500_3_0_10.model, Average Distance: 0.6105, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_500_3_0_15.model, Average Distance: 0.6516, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_500_3_0_30.model, Average Distance: 0.7130, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_500_3_0_40.model, Average Distance: 0.7266, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_500_3_1_5.model, Average Distance: 0.5623, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_500_3_1_10.model, Average Distance: 0.6794, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_500_3_1_15.model, Average Distance: 0.7276, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_500_3_1_30.model, Average Distance: 0.7702, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_500_3_1_40.model, Average Distance: 0.7793, Params: {'embedding_size': 500, 'window_size': 3, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_500_4_0_5.model, Average Distance: 0.5591, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_500_4_0_10.model, Average Distance: 0.6068, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_500_4_0_15.model, Average Distance: 0.6470, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_500_4_0_30.model, Average Distance: 0.7066, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_500_4_0_40.model, Average Distance: 0.7205, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_500_4_1_5.model, Average Distance: 0.5776, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_500_4_1_10.model, Average Distance: 0.6872, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_500_4_1_15.model, Average Distance: 0.7287, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_500_4_1_30.model, Average Distance: 0.7670, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_500_4_1_40.model, Average Distance: 0.7753, Params: {'embedding_size': 500, 'window_size': 4, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_500_5_0_5.model, Average Distance: 0.5632, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_500_5_0_10.model, Average Distance: 0.6085, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_500_5_0_15.model, Average Distance: 0.6490, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_500_5_0_30.model, Average Distance: 0.7068, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_500_5_0_40.model, Average Distance: 0.7218, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_500_5_1_5.model, Average Distance: 0.5896, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_500_5_1_10.model, Average Distance: 0.6917, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_500_5_1_15.model, Average Distance: 0.7307, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_500_5_1_30.model, Average Distance: 0.7668, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_500_5_1_40.model, Average Distance: 0.7751, Params: {'embedding_size': 500, 'window_size': 5, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_500_10_0_5.model, Average Distance: 0.5734, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_500_10_0_10.model, Average Distance: 0.6172, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_500_10_0_15.model, Average Distance: 0.6567, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_500_10_0_30.model, Average Distance: 0.7171, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_500_10_0_40.model, Average Distance: 0.7341, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_500_10_1_5.model, Average Distance: 0.6316, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_500_10_1_10.model, Average Distance: 0.7073, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_500_10_1_15.model, Average Distance: 0.7402, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_500_10_1_30.model, Average Distance: 0.7676, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_500_10_1_40.model, Average Distance: 0.7736, Params: {'embedding_size': 500, 'window_size': 10, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_700_2_0_5.model, Average Distance: 0.5497, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_700_2_0_10.model, Average Distance: 0.6158, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_700_2_0_15.model, Average Distance: 0.6661, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_700_2_0_30.model, Average Distance: 0.7485, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_700_2_0_40.model, Average Distance: 0.7690, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_700_2_1_5.model, Average Distance: 0.5494, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_700_2_1_10.model, Average Distance: 0.6888, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_700_2_1_15.model, Average Distance: 0.7554, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_700_2_1_30.model, Average Distance: 0.8100, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_700_2_1_40.model, Average Distance: 0.8193, Params: {'embedding_size': 700, 'window_size': 2, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_700_3_0_5.model, Average Distance: 0.5559, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_700_3_0_10.model, Average Distance: 0.6105, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_700_3_0_15.model, Average Distance: 0.6549, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_700_3_0_30.model, Average Distance: 0.7340, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_700_3_0_40.model, Average Distance: 0.7553, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_700_3_1_5.model, Average Distance: 0.5651, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_700_3_1_10.model, Average Distance: 0.7033, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_700_3_1_15.model, Average Distance: 0.7621, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_700_3_1_30.model, Average Distance: 0.8079, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_700_3_1_40.model, Average Distance: 0.8166, Params: {'embedding_size': 700, 'window_size': 3, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_700_4_0_5.model, Average Distance: 0.5588, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_700_4_0_10.model, Average Distance: 0.6061, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_700_4_0_15.model, Average Distance: 0.6526, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_700_4_0_30.model, Average Distance: 0.7279, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_700_4_0_40.model, Average Distance: 0.7496, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_700_4_1_5.model, Average Distance: 0.5802, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_700_4_1_10.model, Average Distance: 0.7172, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_700_4_1_15.model, Average Distance: 0.7657, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_700_4_1_30.model, Average Distance: 0.8079, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_700_4_1_40.model, Average Distance: 0.8160, Params: {'embedding_size': 700, 'window_size': 4, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_700_5_0_5.model, Average Distance: 0.5617, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_700_5_0_10.model, Average Distance: 0.6091, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_700_5_0_15.model, Average Distance: 0.6518, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_700_5_0_30.model, Average Distance: 0.7287, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_700_5_0_40.model, Average Distance: 0.7499, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_700_5_1_5.model, Average Distance: 0.5965, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_700_5_1_10.model, Average Distance: 0.7257, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_700_5_1_15.model, Average Distance: 0.7717, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_700_5_1_30.model, Average Distance: 0.8084, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_700_5_1_40.model, Average Distance: 0.8146, Params: {'embedding_size': 700, 'window_size': 5, 'skip_gram': 1, 'epochs': 40}
Model: word2vec_700_10_0_5.model, Average Distance: 0.5710, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 0, 'epochs': 5}
Model: word2vec_700_10_0_10.model, Average Distance: 0.6184, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 0, 'epochs': 10}
Model: word2vec_700_10_0_15.model, Average Distance: 0.6619, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 0, 'epochs': 15}
Model: word2vec_700_10_0_30.model, Average Distance: 0.7424, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 0, 'epochs': 30}
Model: word2vec_700_10_0_40.model, Average Distance: 0.7635, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 0, 'epochs': 40}
Model: word2vec_700_10_1_5.model, Average Distance: 0.6536, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 1, 'epochs': 5}
Model: word2vec_700_10_1_10.model, Average Distance: 0.7494, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 1, 'epochs': 10}
Model: word2vec_700_10_1_15.model, Average Distance: 0.7820, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 1, 'epochs': 15}
Model: word2vec_700_10_1_30.model, Average Distance: 0.8084, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 1, 'epochs': 30}
Model: word2vec_700_10_1_40.model, Average Distance: 0.8153, Params: {'embedding_size': 700, 'window_size': 10, 'skip_gram': 1, 'epochs': 40}
